ID,Nacimiento,Estado_Civil,Nivel_Educacion,Pais,Ingreso_anual_hogar,Hijos_menores,Hijos_adolescentes,Dias_antiguedad,Monto_Bebidas_Alcoholicas,Monto_Frutas_Verduras,Monto_Carnes,Monto_Pescaderia,Monto_Dulces,Monto_Productos_Premium
5063,1977,Soltero_a,Graduado,Spain,"28769,0000",1,0,3177,41,5,129,10,3,3
4303,1957,Convivencia,Doctorado,Canada,"6835,0000",0,1,3305,107,2,12,2,2,12
2258,1986,Casado_a,Graduado,Spain,"32880,0000",1,0,3427,8,4,15,7,6,2
7301,1982,Soltero_a,Graduado,Spain,"23616,0000",1,0,3208,4,22,11,3,7,32
11121,1981,Casado_a,Graduado,India,"19419,0000",1,0,3245,2,14,28,16,3,7
5287,1973,Casado_a,Graduado,Spain,"34961,0000",1,0,2629,45,2,26,4,1,1
6457,1976,Divorciado_a,Graduado,Arabia_Saudita,"64892,0000",0,1,2650,527,24,230,32,24,65
3559,1988,Casado_a,Graduado,India,"16248,0000",1,0,2521,12,11,10,3,12,9
5577,1983,Convivencia,Graduado,Spain,"43776,0000",1,0,2735,8,0,9,2,1,3
641,1967,Soltero_a,Graduado,India,"52074,0000",0,1,2705,59,0,12,0,0,48
954,1960,Viudo_a,Secundario,Australia,"22123,0000",0,0,2713,3,3,24,34,7,31
1834,1978,Soltero_a,Master,Arabia_Saudita,"35544,0000",1,0,2584,30,5,23,4,1,4
8789,1989,Casado_a,Graduado,Spain,"59060,0000",1,0,2494,35,40,111,36,40,12
10584,1976,Casado_a,Graduado,Spain,"65665,0000",0,1,3121,225,162,387,106,36,29
2337,1971,Divorciado_a,Graduado,Spain,"29819,0000",1,0,2867,9,1,24,2,1,2
6071,1989,Soltero_a,Graduado,Spain,"81217,0000",0,0,2964,493,70,324,146,40,84
295,1989,Soltero_a,Graduado,Spain,"81217,0000",0,0,2964,493,70,324,146,40,84
10203,1990,Soltero_a,Graduado,Spain,"26095,0000",1,0,2983,11,7,9,3,1,11
3968,1970,Divorciado_a,Graduado,Canada,"65706,0000",0,0,2985,918,10,129,13,0,129
4037,1976,Divorciado_a,Graduado,Arabia_Saudita,"31859,0000",1,0,2999,3,1,3,8,0,5
6932,1941,Casado_a,Doctorado,Spain,"93027,0000",0,0,3061,1285,42,716,55,0,21
10159,1970,Divorciado_a,Graduado,Australia,"58710,0000",0,1,3074,440,81,368,0,122,174
1177,1966,Convivencia,Master,Spain,"49618,0000",1,1,3138,80,3,26,4,2,14
9426,1964,Soltero_a,Master,Spain,"58308,0000",0,1,2829,691,0,69,10,0,130
10637,1964,Casado_a,Graduado,Spain,"40800,0000",1,2,3163,24,0,27,8,30,10
10826,1959,Casado_a,Graduado,Spain,"18690,0000",0,0,3167,6,1,7,23,4,19
4086,1959,Casado_a,Graduado,Alemania,"18690,0000",0,0,3167,6,1,7,23,4,19
10304,1959,Casado_a,Graduado,Spain,"18690,0000",0,0,3167,6,1,7,23,4,19
7998,1958,Convivencia,Graduado,India,"28087,0000",1,1,3213,53,8,17,13,0,21
10992,1967,Convivencia,Graduado,Arabia_Saudita,"75702,0000",1,1,3288,650,28,353,45,42,30
6383,1971,Convivencia,Doctorado,Arabia_Saudita,"32892,0000",1,0,2654,26,0,15,2,1,2
10536,1971,Convivencia,Doctorado,Spain,"32892,0000",1,0,2654,26,0,15,2,1,2
6036,1959,Convivencia,Master,Spain,"89120,0000",0,0,2723,1168,92,408,72,129,55
11092,1961,Casado_a,Graduado,Arabia_Saudita,"27116,0000",1,1,2765,12,1,21,2,2,3
538,1989,Soltero_a,Graduado,Arabia_Saudita,"46107,0000",1,0,2524,31,9,27,16,9,33
10022,1973,Soltero_a,Doctorado,Spain,"54466,0000",1,1,2554,12,0,4,0,0,0
10157,1965,Soltero_a,Graduado,Canada,"59686,0000",0,1,2774,89,15,89,34,42,5
3503,1950,Divorciado_a,Graduado,Arabia_Saudita,"82460,0000",0,0,3121,255,47,573,52,32,15
146,1960,Soltero_a,Doctorado,Spain,"76045,0000",0,0,2845,760,53,400,17,93,0
5538,1975,Divorciado_a,Graduado,Spain,"83829,0000",0,0,2942,897,161,430,186,161,27
3910,1975,Divorciado_a,Graduado,Spain,"83829,0000",0,0,2942,897,161,430,186,161,27
4227,1968,Convivencia,Master,Spain,"32889,0000",1,1,3004,28,0,13,4,2,8
6634,1979,Divorciado_a,Master,Arabia_Saudita,"33462,0000",1,0,2975,22,3,18,0,0,11
8916,1975,Divorciado_a,Graduado,Arabia_Saudita,"36627,0000",2,0,2960,9,1,5,0,0,1
6460,1982,Casado_a,Graduado,India,"28718,0000",1,0,2970,12,4,6,11,8,16
5883,1972,Casado_a,Graduado,Spain,"77981,0000",1,0,3018,138,120,204,16,126,60
10091,1956,Soltero_a,Graduado,Spain,"60230,0000",0,1,3024,520,20,367,39,81,40
697,1969,Convivencia,Graduado,Spain,"74918,0000",0,0,2827,972,59,913,25,19,59
2607,1953,Soltero_a,Graduado,Spain,"40464,0000",0,1,2859,424,17,118,7,23,41
8427,1956,Soltero_a,Master,Spain,"64857,0000",0,0,3202,556,14,717,210,0,43
217,1956,Soltero_a,Master,Canada,"64857,0000",0,0,3202,556,14,717,210,0,43
6202,1960,Convivencia,Graduado,Spain,"63381,0000",0,1,3399,571,50,142,33,50,159
3856,1960,Convivencia,Graduado,Spain,"63381,0000",0,1,3399,571,50,142,33,50,159
10648,1982,Convivencia,Graduado,Spain,"66664,0000",0,0,3261,398,96,447,220,96,32
5120,1982,Convivencia,Graduado,Arabia_Saudita,"66664,0000",0,0,3261,398,96,447,220,96,32
6749,1966,Soltero_a,Graduado,Spain,"86358,0000",1,1,3309,957,47,494,82,47,95
1584,1977,Casado_a,Graduado,Arabia_Saudita,"41443,0000",1,0,2795,171,7,171,25,19,89
9559,1961,Casado_a,Doctorado,Canada,"57072,0000",0,1,2775,944,0,60,0,0,30
771,1967,Convivencia,Graduado,Alemania,"54178,0000",0,1,2778,135,9,39,4,0,7
5237,1950,Soltero_a,Doctorado,Australia,"48767,0000",1,2,2798,28,1,21,3,0,10
2461,1955,Soltero_a,Master,Canada,"51124,0000",1,1,2812,26,1,11,0,1,4
5474,1970,Soltero_a,Graduado,USA,"43020,0000",1,0,2830,45,7,99,4,25,43
2895,1963,Soltero_a,Graduado,India,"49980,0000",0,1,2868,104,1,54,13,9,14
7972,1955,Soltero_a,Graduado,Spain,"72906,0000",0,0,2904,400,32,519,71,75,54
10067,1976,Convivencia,Graduado,Alemania,"25176,0000",1,1,2883,4,0,4,0,0,5
500,1977,Convivencia,Graduado,Spain,"96876,0000",0,0,3005,908,43,735,40,194,21
922,1979,Casado_a,Graduado,Alemania,"31086,0000",1,1,3069,16,2,11,3,0,16
2861,1983,Soltero_a,Graduado,Spain,"24072,0000",1,0,3058,9,1,6,3,0,4
375,1954,Divorciado_a,Graduado,Spain,"76773,0000",0,0,3108,516,56,449,86,33,16
10936,1965,Casado_a,Graduado,Australia,"72190,0000",0,0,3120,597,166,597,172,166,249
10314,1948,Casado_a,Doctorado,India,"83837,0000",0,0,3179,847,66,119,86,89,111
4240,1978,Casado_a,Graduado,Spain,"17345,0000",1,0,3459,4,9,16,17,0,12
2674,1958,Soltero_a,Master,USA,"75154,0000",0,1,3430,543,10,205,160,143,82
2563,1961,Casado_a,Secundario,India,"28249,0000",0,0,2633,1,9,7,2,14,10
8312,1961,Casado_a,Secundario,Spain,"28249,0000",0,0,2633,1,9,7,2,14,10
6999,1980,Casado_a,Master,India,"69661,0000",0,0,2666,656,16,106,32,16,8
7574,1979,Convivencia,Doctorado,Arabia_Saudita,"27922,0000",1,0,2521,11,0,13,2,4,11
5223,1966,Convivencia,Master,Arabia_Saudita,"45903,0000",0,1,2686,33,8,10,2,10,3
2952,1977,Soltero_a,Master,Spain,"36273,0000",1,0,2693,29,3,30,3,2,9
7683,1968,Casado_a,Master,Spain,"70777,0000",0,1,2743,554,35,113,0,7,78
9481,1976,Casado_a,Graduado,Canada,"17148,0000",1,0,2771,9,9,11,13,10,16
9907,1969,Convivencia,Master,Alemania,"66476,0000",0,1,3062,742,28,152,25,9,57
5454,1979,Casado_a,Master,USA,"45057,0000",1,0,3152,37,0,7,3,0,3
3798,1968,Casado_a,Graduado,Spain,"41120,0000",1,1,3002,24,2,23,0,8,24
7281,1959,Soltero_a,Doctorado,Australia,"52247,2514",0,0,3033,81,11,50,3,2,39
4259,1986,Soltero_a,Master,India,"19485,0000",2,0,2897,6,0,4,0,0,0
2549,1983,Convivencia,Doctorado,Spain,"21840,0000",1,0,2962,17,0,9,0,0,1
6437,1985,Soltero_a,Graduado,Spain,"41473,0000",1,0,2994,21,8,20,15,3,9
2488,1956,Divorciado_a,Graduado,Spain,"31395,0000",1,1,3082,23,1,25,0,8,7
3945,1947,Viudo_a,Doctorado,Spain,"68117,0000",0,1,2888,618,44,215,0,17,36
702,1975,Viudo_a,Graduado,Spain,"47682,0000",0,1,3118,162,61,83,97,57,61
9010,1972,Casado_a,Master,Spain,"83151,0000",0,0,2889,968,147,842,137,42,210
9710,1969,Divorciado_a,Doctorado,Spain,"58086,0000",0,1,3144,708,7,62,0,0,15
1509,1958,Convivencia,Doctorado,Spain,"84460,0000",0,0,3073,152,27,103,106,54,81
9120,1962,Soltero_a,Graduado,Spain,"66565,0000",0,1,3397,747,10,161,65,40,42
5252,1969,Divorciado_a,Graduado,Spain,"23910,0000",1,0,3230,16,12,18,7,1,13
5959,1968,Soltero_a,Graduado,India,"35893,0000",1,1,3241,158,0,23,0,0,18
7441,1973,Divorciado_a,Graduado,USA,"71128,0000",1,0,3368,958,159,447,20,0,31
4271,1989,Convivencia,Graduado,India,"38683,0000",1,0,3429,46,35,69,84,41,66
4095,1971,Casado_a,Graduado,USA,"37150,0000",1,0,3216,167,37,64,49,34,116
8852,1976,Casado_a,Graduado,Spain,"61064,0000",0,1,3286,387,126,342,0,45,180
7698,1976,Casado_a,Doctorado,India,"51650,0000",0,1,2490,152,3,22,2,5,7
4174,1956,Convivencia,Master,Spain,"55249,0000",0,1,2692,97,1,19,2,0,11
3182,1973,Soltero_a,Doctorado,India,"46854,0000",1,1,2709,96,1,79,7,1,79
193,1996,Casado_a,Secundario,Spain,"14421,0000",0,0,2751,0,0,2,3,3,8
5229,1969,Convivencia,Doctorado,Alemania,"54132,0000",0,1,2752,30,1,8,0,0,3
5555,1975,Divorciado_a,Graduado,Spain,"153924,0000",0,0,2616,1,1,1,1,1,1
7732,1978,Casado_a,Graduado,Spain,"64813,0000",1,0,2767,293,0,124,179,97,52
310,1970,Casado_a,Master,Canada,"61872,0000",0,1,2817,330,5,159,36,27,16
6261,1979,Casado_a,Graduado,India,"58025,0000",0,1,2834,270,31,88,11,48,22
6274,1948,Casado_a,Master,Arabia_Saudita,"83790,0000",0,0,2845,1076,16,417,42,48,16
1655,1979,Convivencia,Graduado,Australia,"34350,0000",1,0,2872,16,3,15,2,1,11
2740,1958,Viudo_a,Doctorado,Spain,"33438,0000",1,1,2899,62,1,16,3,2,6
4328,1986,Casado_a,Graduado,Spain,"21955,0000",1,0,2974,5,1,7,17,14,11
17,1971,Casado_a,Doctorado,Spain,"60491,0000",0,1,3004,637,47,237,12,19,76
9153,1964,Casado_a,Doctorado,Spain,"59304,0000",0,1,2954,418,61,428,80,51,10
520,1974,Casado_a,Graduado,Spain,"34421,0000",1,0,3157,3,3,7,6,2,9
8372,1974,Casado_a,Graduado,Arabia_Saudita,"34421,0000",1,0,3157,3,3,7,6,2,9
73,1953,Soltero_a,Doctorado,India,"51411,0000",1,2,3018,14,0,3,0,0,1
2002,1958,Divorciado_a,Graduado,Spain,"71964,0000",0,0,3024,587,51,932,180,34,86
6059,1953,Convivencia,Doctorado,Spain,"64504,0000",1,2,3071,986,36,168,16,0,108
11166,1961,Casado_a,Graduado,Spain,"49678,0000",0,1,3131,229,5,56,3,2,20
6257,1976,Soltero_a,Master,Arabia_Saudita,"60482,0000",0,1,3141,255,43,134,37,14,24
9224,1972,Soltero_a,Doctorado,Arabia_Saudita,"55260,0000",0,1,3183,825,8,53,11,0,242
8732,1969,Viudo_a,Master,Spain,"67369,0000",0,1,3208,1298,0,70,37,14,42
955,1962,Convivencia,Master,Arabia_Saudita,"47175,0000",1,1,3228,167,2,44,6,2,19
4910,1967,Divorciado_a,Graduado,USA,"68743,0000",0,0,3287,1132,134,384,175,134,115
564,1981,Convivencia,Doctorado,Spain,"56937,0000",1,0,3431,746,8,125,11,8,8
8931,1986,Convivencia,Graduado,Arabia_Saudita,"83033,0000",1,0,2661,812,99,431,237,149,33
1998,1976,Soltero_a,Graduado,India,"37697,0000",1,0,2616,34,6,21,11,4,8
1250,1976,Soltero_a,Graduado,Spain,"37697,0000",1,0,2616,34,6,21,11,4,8
8397,1951,Casado_a,Graduado,Spain,"44689,0000",1,1,2525,18,0,5,0,0,11
9672,1970,Casado_a,Graduado,Canada,"23162,0000",1,1,2809,8,3,9,19,4,22
2125,1959,Divorciado_a,Graduado,USA,"63033,0000",0,0,2845,194,61,480,225,112,30
5975,1967,Soltero_a,Doctorado,Canada,"40304,0000",1,0,2891,37,0,17,0,0,3
983,1984,Casado_a,Graduado,USA,"40059,0000",1,0,2893,110,29,92,28,10,145
9938,1954,Casado_a,Graduado,India,"80067,0000",0,0,2902,519,17,813,27,173,51
4385,1981,Soltero_a,Doctorado,Spain,"36038,0000",1,0,3013,23,0,15,0,2,7
1612,1981,Soltero_a,Doctorado,Australia,"52247,2514",1,0,3013,23,0,15,0,2,7
803,1968,Convivencia,Graduado,Spain,"40521,0000",1,1,3040,12,0,5,0,0,4
10675,1956,Casado_a,Doctorado,Spain,"66334,0000",0,1,3101,909,11,218,0,0,23
7004,1984,Soltero_a,Graduado,India,"11012,0000",1,0,3089,24,3,26,7,1,23
4432,1976,Divorciado_a,Graduado,Spain,"31615,0000",1,0,3089,2,3,20,6,11,9
5079,1971,Casado_a,Graduado,Australia,"52247,2514",1,1,3102,71,1,16,0,0,9
4475,1949,Casado_a,Doctorado,Spain,"69098,0000",0,0,3117,1315,22,780,145,0,178
10868,1951,Viudo_a,Graduado,Spain,"70792,0000",0,0,3011,344,45,654,104,11,114
6742,1979,Casado_a,Graduado,Spain,"17688,0000",1,0,3151,2,2,1,3,1,2
5692,1989,Casado_a,Secundario,Arabia_Saudita,"25443,0000",1,0,3173,1,4,3,8,9,7
339,1972,Casado_a,Doctorado,Spain,"57091,0000",0,1,3202,462,0,24,6,0,4
10398,1981,Soltero_a,Graduado,Spain,"24336,0000",1,0,3290,1,6,2,8,2,12
8017,1981,Casado_a,Graduado,Arabia_Saudita,"51111,0000",1,1,2629,22,0,19,6,5,3
3722,1972,Soltero_a,Graduado,Spain,"44503,0000",1,1,2693,31,1,8,0,0,8
7326,1971,Casado_a,Master,Canada,"56850,0000",0,1,2717,34,1,19,2,7,0
2416,1969,Soltero_a,Doctorado,Spain,"66582,0000",0,0,2737,789,25,420,16,38,0
1878,1985,Casado_a,Graduado,Spain,"23148,0000",0,0,2750,4,6,8,6,3,10
5278,1964,Casado_a,Graduado,Alemania,"82224,0000",0,0,2774,307,26,360,138,31,40
5734,1974,Casado_a,Doctorado,Spain,"61917,0000",1,1,2840,46,4,36,2,2,1
4370,1966,Convivencia,Graduado,India,"43482,0000",2,1,2847,18,1,32,6,3,28
8405,1979,Divorciado_a,Graduado,Arabia_Saudita,"68274,0000",1,1,2891,135,25,51,23,25,46
7617,1974,Soltero_a,Graduado,Spain,"42373,0000",1,1,2937,67,5,61,3,8,19
10339,1954,Convivencia,Master,Australia,"52247,2514",0,1,2990,161,0,22,0,0,24
6376,1979,Soltero_a,Graduado,Australia,"57537,0000",1,0,2885,191,56,139,51,8,100
2150,1958,Viudo_a,Doctorado,Canada,"80995,0000",0,1,2855,860,28,409,73,56,56
7386,1976,Divorciado_a,Graduado,Canada,"30992,0000",1,0,3052,17,0,14,7,3,2
3006,1976,Divorciado_a,Graduado,Canada,"30992,0000",1,0,3052,17,0,14,7,3,2
11088,1971,Convivencia,Doctorado,Spain,"78642,0000",0,1,3053,1396,0,322,46,35,17
5185,1955,Casado_a,Graduado,Arabia_Saudita,"74268,0000",0,0,3119,199,66,315,97,174,41
3523,1962,Convivencia,Graduado,Spain,"75072,0000",0,1,3141,583,34,309,0,22,125
55,1963,Convivencia,Graduado,Spain,"56253,0000",0,1,3336,509,0,65,7,11,5
3807,1955,Convivencia,Graduado,Spain,"59925,0000",0,1,3195,473,21,176,19,21,56
2453,1960,Convivencia,Graduado,Spain,"62807,0000",0,1,3286,526,28,135,10,21,99
7787,1960,Convivencia,Graduado,Canada,"62807,0000",0,1,3286,526,28,135,10,21,99
2230,1970,Casado_a,Doctorado,Alemania,"23626,0000",1,0,2655,27,2,14,0,0,0
8146,1976,Convivencia,Master,Arabia_Saudita,"46106,0000",1,1,2490,30,0,8,2,0,14
988,1965,Casado_a,Graduado,Spain,"81168,0000",0,0,2613,410,0,592,147,22,22
4832,1979,Casado_a,Graduado,Spain,"27244,0000",1,0,2615,6,5,17,3,24,46
3152,1957,Convivencia,Graduado,India,"26091,0000",1,1,2743,15,10,19,8,17,20
11188,1957,Convivencia,Graduado,Spain,"26091,0000",1,1,2743,15,10,19,8,17,20
361,1969,Casado_a,Master,Australia,"43142,0000",1,1,2750,5,1,7,2,1,4
5939,1971,Convivencia,Graduado,Spain,"38232,0000",1,1,2782,43,5,28,7,6,33
9349,1985,Casado_a,Graduado,Alemania,"92533,0000",0,0,2811,693,21,118,110,147,42
819,1945,Viudo_a,Graduado,Spain,"63285,0000",0,0,3033,508,124,249,50,38,134
10120,1955,Convivencia,Graduado,USA,"38946,0000",0,1,2867,116,6,82,6,6,41
4541,1955,Convivencia,Graduado,Canada,"38946,0000",0,1,2867,116,6,82,6,6,41
2456,1975,Casado_a,Doctorado,Arabia_Saudita,"40233,0000",0,1,2877,80,4,46,0,17,2
2516,1969,Casado_a,Graduado,Spain,"46831,0000",1,1,2946,22,2,10,6,4,34
11013,1987,Convivencia,Graduado,Spain,"67605,0000",0,0,3074,336,28,282,184,54,54
9988,1976,Soltero_a,Master,Canada,"70379,0000",0,1,3102,553,25,142,65,67,8
1627,1957,Divorciado_a,Graduado,Spain,"77297,0000",0,0,3138,408,61,109,48,122,41
1490,1962,Casado_a,Graduado,Canada,"55759,0000",0,1,3197,675,0,85,10,7,77
6710,1951,Soltero_a,Master,Spain,"58217,0000",2,1,3208,68,1,13,3,5,13
7375,1976,Convivencia,Graduado,Arabia_Saudita,"51369,0000",0,1,3231,297,7,79,0,11,182
10144,1976,Convivencia,Graduado,Arabia_Saudita,"51369,0000",0,1,3231,297,7,79,0,11,182
3138,1956,Soltero_a,Graduado,Spain,"91249,0000",0,0,3236,1324,27,119,71,108,27
1440,1978,Convivencia,Graduado,Spain,"52513,0000",0,0,3430,367,17,241,104,188,232
4200,1970,Casado_a,Master,Arabia_Saudita,"44159,0000",1,0,2631,167,2,62,24,13,7
4998,1962,Convivencia,Graduado,Spain,"76081,0000",0,0,2656,292,30,415,63,33,200
7321,1962,Convivencia,Graduado,India,"76081,0000",0,0,2656,292,30,415,63,33,200
8663,1974,Divorciado_a,Graduado,Australia,"39996,0000",1,1,2657,11,0,3,0,0,1
1958,1973,Convivencia,Doctorado,Spain,"55012,0000",0,1,2719,582,0,65,0,0,13
6963,1947,Soltero_a,Graduado,Arabia_Saudita,"77457,0000",0,0,2676,675,11,400,15,45,11
1065,1963,Soltero_a,Graduado,USA,"80695,0000",0,0,2801,557,129,984,193,37,18
2712,1956,Casado_a,Graduado,Australia,"71866,0000",0,1,2805,184,178,178,103,39,33
6049,1982,Convivencia,Master,Spain,"73450,0000",0,0,3032,1142,51,415,90,69,37
6605,1944,Divorciado_a,Doctorado,Spain,"55614,0000",0,0,2833,504,13,131,8,0,26
11181,1949,Casado_a,Doctorado,Canada,"156924,0000",0,0,2923,2,1,2,1,1,1
5234,1967,Convivencia,Graduado,Canada,"30753,0000",1,1,2853,12,5,25,0,9,30
5253,1956,Convivencia,Master,Spain,"54603,0000",1,1,2914,145,13,46,17,2,4
11148,1975,Convivencia,Graduado,Spain,"22280,0000",1,0,3025,2,1,4,3,1,2
6289,1951,Convivencia,Master,Spain,"59385,0000",1,1,3046,135,0,10,0,4,36
9743,1955,Casado_a,Graduado,Canada,"76998,0000",0,1,2859,1449,89,161,69,35,107
9209,1971,Convivencia,Master,Arabia_Saudita,"80573,0000",0,0,3242,829,138,430,60,92,15
6417,1971,Convivencia,Master,Spain,"80573,0000",0,0,3242,829,138,430,60,92,15
7937,1982,Casado_a,Graduado,Spain,"24711,0000",0,0,2691,10,7,25,6,3,7
6488,1959,Casado_a,Doctorado,Alemania,"38829,0000",0,1,2644,76,0,7,0,0,16
3194,1974,Soltero_a,Doctorado,Canada,"71466,0000",0,0,2675,412,12,546,78,182,0
231,1956,Convivencia,Master,Spain,"28839,0000",1,1,2492,24,0,7,0,0,1
9697,1951,Casado_a,Graduado,Spain,"53790,0000",0,2,2645,335,42,127,28,5,5
4676,1951,Viudo_a,Master,Spain,"73705,0000",0,2,2676,612,91,520,258,107,107
8079,1982,Casado_a,Graduado,Arabia_Saudita,"22448,0000",1,0,2742,3,1,8,23,2,18
10032,1976,Divorciado_a,Graduado,Arabia_Saudita,"12571,0000",1,0,2781,3,5,14,2,12,17
10505,1960,Convivencia,Master,Arabia_Saudita,"73113,0000",0,0,2804,741,19,154,50,9,28
2005,1990,Casado_a,Graduado,Canada,"35765,0000",1,0,2848,22,3,30,0,5,15
6940,1966,Soltero_a,Doctorado,Spain,"46734,0000",1,2,2870,100,1,39,6,1,76
2304,1963,Convivencia,Doctorado,Arabia_Saudita,"66313,0000",0,1,2905,625,7,99,10,22,7
3170,1957,Convivencia,Master,Spain,"68148,0000",0,0,2921,389,66,408,37,57,85
10466,1965,Casado_a,Graduado,Spain,"44393,0000",1,1,2930,24,2,20,2,2,10
7325,1986,Convivencia,Doctorado,Spain,"38197,0000",1,0,2984,23,0,11,2,1,3
455,1946,Casado_a,Doctorado,Spain,"51012,0000",0,0,3056,102,9,63,2,9,24
7592,1946,Casado_a,Doctorado,Spain,"51012,0000",0,0,3056,102,9,63,2,9,24
4547,1960,Convivencia,Graduado,Spain,"13672,0000",1,1,3057,6,2,9,2,1,5
6825,1953,Convivencia,Graduado,Canada,"41452,0000",1,1,3010,13,0,3,0,0,0
2961,1982,Casado_a,Graduado,Spain,"42081,0000",1,0,3107,175,10,110,54,6,27
8700,1986,Soltero_a,Secundario,Arabia_Saudita,"14906,0000",0,0,3173,7,7,14,7,16,15
2278,1985,Soltero_a,Graduado,USA,"33812,0000",1,0,3459,4,17,19,30,24,39
10703,1975,Soltero_a,Master,Spain,"46098,0000",1,1,3299,57,0,27,0,0,36
9,1975,Soltero_a,Master,Canada,"46098,0000",1,1,3299,57,0,27,0,0,36
2804,1975,Soltero_a,Master,India,"46098,0000",1,1,3299,57,0,27,0,0,36
4915,1956,Casado_a,Graduado,Alemania,"53230,0000",0,1,3462,176,72,98,136,21,229
3010,1989,Convivencia,Master,Spain,"88420,0000",0,0,2763,957,153,612,99,95,153
4279,1963,Soltero_a,Graduado,Spain,"39548,0000",1,1,2709,15,4,10,3,4,18
2564,1953,Convivencia,Graduado,Spain,"61278,0000",0,1,2708,111,3,28,2,6,15
1137,1964,Soltero_a,Graduado,Spain,"81246,0000",0,0,2801,398,190,537,61,156,37
5084,1975,Viudo_a,Graduado,Spain,"58330,0000",0,1,2805,445,53,213,104,98,151
7094,1975,Viudo_a,Graduado,Alemania,"58330,0000",0,1,2805,445,53,213,104,98,151
6327,1967,Convivencia,Graduado,USA,"65777,0000",0,0,2811,565,32,435,28,32,54
6131,1980,Casado_a,Graduado,Spain,"70829,0000",1,1,3152,141,70,106,72,19,23
5798,1973,Convivencia,Master,Alemania,"52247,2514",0,0,2837,445,37,359,98,28,18
10379,1962,Soltero_a,Master,Spain,"59247,0000",0,2,2941,327,9,122,19,14,83
606,1967,Soltero_a,Graduado,Spain,"25930,0000",1,1,2881,6,1,2,2,0,4
7801,1959,Convivencia,Graduado,Arabia_Saudita,"54753,0000",0,1,2821,197,107,227,7,59,131
2445,1974,Convivencia,Doctorado,Spain,"28440,0000",1,0,2976,38,1,24,0,0,0
5346,1973,Casado_a,Graduado,Alemania,"23559,0000",1,0,3098,25,5,19,7,0,23
550,1952,Divorciado_a,Graduado,Spain,"62335,0000",0,1,3021,243,131,217,85,6,26
4478,1979,Casado_a,Graduado,India,"63777,0000",1,1,3081,457,5,106,15,17,53
2350,1972,Casado_a,Graduado,Canada,"59666,0000",1,1,3083,623,53,178,23,17,133
1118,1956,Casado_a,Master,Spain,"50965,0000",0,1,3113,544,13,85,8,6,29
1491,1965,Convivencia,Graduado,Canada,"71488,0000",0,0,3115,162,33,124,40,28,172
4507,1952,Soltero_a,Graduado,Spain,"72228,0000",0,0,3198,631,28,491,30,14,56
7023,1953,Soltero_a,Doctorado,Arabia_Saudita,"46231,0000",2,1,3199,189,2,55,0,5,12
6977,1974,Convivencia,Graduado,Spain,"75702,0000",0,1,3242,1073,0,629,145,37,37
4042,1971,Divorciado_a,Graduado,Canada,"43300,0000",0,1,3243,91,3,52,2,1,31
7274,1957,Casado_a,Graduado,Spain,"78618,0000",0,0,3258,736,163,818,212,163,61
2902,1958,Convivencia,Graduado,Australia,"52247,2514",1,1,3461,19,4,12,2,2,6
3332,1985,Soltero_a,Graduado,Alemania,"29760,0000",1,0,3288,64,4,68,7,5,17
7433,1985,Soltero_a,Graduado,Spain,"29760,0000",1,0,3288,64,4,68,7,5,17
9386,1962,Convivencia,Graduado,Spain,"50127,0000",0,1,2650,274,0,21,4,6,15
5176,1988,Convivencia,Graduado,Arabia_Saudita,"29604,0000",1,0,2940,7,6,13,7,6,14
10323,1952,Casado_a,Graduado,Spain,"49413,0000",0,1,2866,205,7,41,3,2,46
4682,1958,Casado_a,Graduado,Alemania,"51876,0000",0,0,2876,99,27,102,28,48,6
3083,1974,Casado_a,Graduado,Spain,"45837,0000",1,1,2957,215,13,87,17,17,24
8015,1962,Divorciado_a,Doctorado,Spain,"85696,0000",0,0,3100,714,76,395,116,0,12
1745,1962,Divorciado_a,Doctorado,Spain,"85696,0000",0,0,3100,714,76,395,116,0,12
3136,1962,Divorciado_a,Master,Spain,"59432,0000",0,1,3061,317,25,265,25,19,12
6991,1951,Divorciado_a,Graduado,Australia,"43185,0000",0,1,2887,537,6,42,16,6,30
8132,1975,Casado_a,Doctorado,Alemania,"60631,0000",1,1,3040,565,6,65,0,6,19
503,1985,Casado_a,Master,Australia,"20559,0000",1,0,2827,13,1,29,3,0,7
8148,1956,Convivencia,Master,Arabia_Saudita,"50898,0000",1,1,2951,285,28,242,55,114,135
2736,1978,Casado_a,Graduado,India,"73807,0000",0,1,3132,366,124,156,71,78,54
8162,1956,Convivencia,Master,Spain,"14661,0000",0,0,3163,4,1,11,6,2,2
692,1954,Convivencia,Graduado,India,"36807,0000",1,1,3175,4,2,5,0,0,5
7706,1975,Convivencia,Graduado,Canada,"46772,0000",0,1,3337,350,104,189,197,151,57
9298,1947,Convivencia,Doctorado,Arabia_Saudita,"81574,0000",0,0,2681,1252,0,465,46,35,0
2986,1976,Casado_a,Graduado,Canada,"30772,0000",1,1,2462,7,2,4,2,1,4
10812,1978,Casado_a,Doctorado,Arabia_Saudita,"46377,0000",1,0,2796,37,0,46,4,3,0
2909,1974,Casado_a,Doctorado,Alemania,"78128,0000",0,1,2749,934,24,230,16,24,36
6974,1972,Convivencia,Doctorado,Alemania,"83443,0000",0,0,2799,518,42,742,55,56,84
9140,1960,Convivencia,Graduado,USA,"50523,0000",1,1,2805,51,4,24,4,7,1
